ID_LAT_LON_YEAR_WEEK,emission
ID_-23.53_27.47_2020_5,2599.9107727000005
ID_-23.53_27.47_2020_6,2532.594146600001
ID_-23.53_27.47_2020_7,2655.9935851000005
ID_-23.53_27.47_2020_8,2630.0677858599997
ID_-23.53_27.47_2020_9,2576.925259799999
ID_-23.53_27.47_2020_10,2706.941547199999
ID_-23.53_27.47_2020_11,2690.6113278999987
ID_-23.53_27.47_2020_12,5398.747844500001
ID_-23.53_27.47_2020_13,5821.375772800002
ID_-23.53_27.47_2020_14,2618.8786079999995
ID_-23.53_27.47_2020_15,2583.8632865400004
ID_-23.53_27.47_2020_16,2530.9775425000007
ID_-23.53_27.47_2020_17,5910.576216211
ID_-23.53_27.47_2020_18,6023.5488915000005
ID_-23.53_27.47_2020_19,7135.864811199999
ID_-23.53_27.47_2020_20,7050.1316920320005
ID_-23.53_27.47_2020_21,14695.576938499993
ID_-23.53_27.47_2020_22,2924.6310814000008
ID_-23.53_27.47_2020_23,4045.119152774003
ID_-23.53_27.47_2020_24,4128.320797886401
ID_-23.53_27.47_2020_25,13930.707564
ID_-23.53_27.47_2020_26,6523.746099209998
ID_-23.53_27.47_2020_27,7733.671590000001
ID_-23.53_27.47_2020_28,6351.8388865800025
ID_-23.53_27.47_2020_29,3009.6017480000014
ID_-23.53_27.47_2020_30,2980.5422650000023
ID_-23.53_27.47_2020_31,3216.5105102799994
ID_-23.53_27.47_2020_32,4432.167545280001
ID_-23.53_27.47_2020_33,2912.415577699999
ID_-23.53_27.47_2020_34,2863.979214100001
ID_-23.53_27.47_2020_35,2909.1479721000005
ID_-23.53_27.47_2020_36,2738.296197539998
ID_-23.53_27.47_2020_37,5892.870985199999
ID_-23.53_27.47_2020_38,5727.928050199998
ID_-23.53_27.47_2020_39,2930.637495759999
ID_-23.53_27.47_2020_40,2826.0019614000007
ID_-23.53_27.47_2020_41,2777.2784652500004
ID_-23.53_27.47_2020_42,5213.101277989999
ID_-23.53_27.47_2020_43,5108.770731779999
ID_-23.53_27.47_2020_44,5005.415763860002
ID_-23.53_27.47_2020_45,2707.112128759999
ID_-23.53_27.47_2020_46,2652.7471167599997
ID_-23.53_27.47_2020_47,2678.14653125
ID_-23.53_27.47_2020_48,219009.55363869996
ID_-23.53_27.47_2020_49,31160.461493339993
ID_-23.53_27.47_2020_50,2592.228878199999
ID_-23.53_27.47_2020_51,2991.9848426999984
ID_-23.53_27.47_2020_52,3307.2626858500003
ID_-23.53_27.47_2021_1,3142.0962017800007
ID_-23.53_27.47_2021_2,30690.08052869998
ID_-23.53_27.47_2021_3,13649.884464360008
ID_-23.53_27.47_2021_4,2603.9662421000003
ID_-23.53_27.47_2021_5,2695.935716829999
ID_-23.53_27.47_2021_6,2474.1066875799997
ID_-23.53_27.47_2021_7,15558.052023499004
ID_-23.53_27.47_2021_8,6868.312422
ID_-23.53_27.47_2021_9,6710.8484645
ID_-23.53_27.47_2021_10,7614.844310259995
ID_-23.53_27.47_2021_11,2683.5291029599994
ID_-23.53_27.47_2021_12,2602.2814364
ID_-23.53_27.47_2021_13,8155.076073859997
ID_-23.53_27.47_2021_14,9583.381860859998
ID_-23.53_27.47_2021_15,5196.458005719999
ID_-23.53_27.47_2021_16,11056.587881210002
ID_-23.53_27.47_2021_17,2689.5009153999995
ID_-23.53_27.47_2021_18,5115.79548787
ID_-23.53_27.47_2021_19,4000.770312620001
ID_-23.53_27.47_2021_20,7163.9290382699955
ID_-23.53_27.47_2021_21,2675.836736500001
ID_-23.53_27.47_2021_22,2888.2807712000013
ID_-23.53_27.47_2021_23,2992.0116994000005
ID_-23.53_27.47_2021_24,4627.571158818
ID_-23.53_27.47_2021_25,4675.176684273
ID_-23.53_27.47_2021_26,3052.782692000001
ID_-23.53_27.47_2021_27,3223.7474330000005
ID_-23.53_27.47_2021_28,3074.3293760000006
ID_-23.53_27.47_2021_29,3009.0782271000007
ID_-23.53_27.47_2021_30,3103.485784800002
ID_-23.53_27.47_2021_31,7706.149951599999
ID_-23.53_27.47_2021_32,8006.384571799999
ID_-23.53_27.47_2021_33,3135.429009300002
ID_-23.53_27.47_2021_34,3040.075449300001
ID_-23.53_27.47_2021_35,2986.5601272500003
ID_-23.53_27.47_2021_36,2887.3560893
ID_-23.53_27.47_2021_37,2804.9352726000006
ID_-23.53_27.47_2021_38,5869.94345887
ID_-23.53_27.47_2021_39,16691.9123665
ID_-23.53_27.47_2021_40,2887.913108100001
ID_-23.53_27.47_2021_41,3114.6431142000006
ID_-23.53_27.47_2021_42,2905.65086254
ID_-23.53_27.47_2021_43,2836.8724902
ID_-23.53_27.47_2021_44,2803.1536475999997
ID_-23.53_27.47_2021_45,2840.921018400002
ID_-23.53_27.47_2021_46,2854.415226759999
ID_-23.53_27.47_2021_47,2731.0559549999994
ID_-23.53_27.47_2021_48,2726.852908760001
ID_-23.53_27.47_2021_49,2713.5118212
ID_-23.53_27.47_2021_50,2666.6064132000006
ID_-23.53_27.47_2021_51,2641.3164432000003
ID_-23.53_27.47_2021_52,2616.9726662000003
ID_-23.53_27.47_2022_1,2623.1472401999995
ID_-23.53_27.47_2022_2,2555.1640580499998
ID_-23.53_27.47_2022_3,37806.88081168
ID_-23.53_27.47_2022_4,285412.6911334999
ID_-23.53_27.47_2022_5,21151.702792930013
ID_-23.53_27.47_2022_6,7645.668341890002
ID_-23.53_27.47_2022_7,2704.1588931000006
ID_-23.53_27.47_2022_8,52245.52401517
ID_-23.53_27.47_2022_9,4587.824495480001
ID_-23.53_27.47_2022_10,2756.1599457599996
ID_-23.53_27.47_2022_11,2768.876666
ID_-23.53_27.47_2022_12,2780.7564750000006
ID_-23.53_27.47_2022_13,5687.622523177
ID_-23.53_27.47_2022_14,10881.518516498001
ID_-23.53_27.47_2022_15,2742.566019999999
ID_-23.53_27.47_2022_16,2678.3238895
ID_-23.53_27.47_2022_17,2978.9066965000006
ID_-23.53_27.47_2022_18,6664.143729676998
ID_-23.53_27.47_2022_19,7553.915368229999
ID_-23.53_27.47_2022_20,3047.7605390000012
ID_-23.53_27.47_2022_21,3117.1580674
ID_-23.53_27.47_2022_22,3182.480350700002
ID_-23.53_27.47_2022_23,3132.282742700001
ID_-23.53_27.47_2022_24,3209.115040700001
ID_-23.53_27.47_2022_25,3069.4616976000016
ID_-23.53_27.47_2022_26,3003.5556621
ID_-23.53_27.47_2022_27,3218.394917600001
ID_-23.53_27.47_2022_28,14748.802570858012
ID_-23.53_27.47_2022_29,3631.749248500002
ID_-23.53_27.47_2022_30,3215.9693757000005
ID_-23.53_27.47_2022_31,3210.2392196000014
ID_-23.53_27.47_2022_32,3241.189264
ID_-23.53_27.47_2022_33,7797.7786553079995
ID_-23.53_27.47_2022_34,6738.002857199999
ID_-23.53_27.47_2022_35,2977.91151389
ID_-23.53_27.47_2022_36,4045.7986308999994
ID_-23.53_27.47_2022_37,4878.947370547999
ID_-23.53_27.47_2022_38,17030.329524154997
ID_-23.53_27.47_2022_39,3058.085273200001
ID_-23.53_27.47_2022_40,2955.7079864000025
ID_-23.53_27.47_2022_41,2817.9280343000014
ID_-23.53_27.47_2022_42,2885.921717000001
ID_-23.53_27.47_2022_43,2889.0693633999995
ID_-23.53_27.47_2022_44,2690.3551373
ID_-23.53_27.47_2022_45,2627.0942534
ID_-23.53_27.47_2022_46,2717.8393617999986
ID_-23.53_27.47_2022_47,2693.0792223999997
ID_-23.53_27.47_2022_48,25964.637944439994
ID_-23.53_27.47_2022_52,2870.1832731000013
ID_-23.53_27.57_2019_1,2888.1624155000004
ID_-23.53_27.57_2019_2,38947.59458
ID_-23.53_27.57_2019_3,2569.525826249999
ID_-23.53_27.57_2019_4,11829.500922517
ID_-23.53_27.57_2019_5,8907.282133410003
ID_-23.53_27.57_2019_6,2331.0551971070004
ID_-23.53_27.57_2019_7,5700.8751397800015
ID_-23.53_27.57_2019_8,18001.886195830004
ID_-23.53_27.57_2019_9,2648.581452800001
ID_-23.53_27.57_2019_10,2627.8878010000003
ID_-23.53_27.57_2019_11,5292.319198400001
ID_-23.53_27.57_2019_12,36267.18967611003
ID_-23.53_27.57_2019_13,8046.582510030003
ID_-23.53_27.57_2019_14,2738.247844
ID_-23.53_27.57_2019_15,2740.810552
ID_-23.53_27.57_2019_16,2732.015689999999
ID_-23.53_27.57_2019_17,2569.3102298
ID_-23.53_27.57_2019_18,6412.97331473
ID_-23.53_27.57_2019_19,4296.712154399998
ID_-23.53_27.57_2019_20,2942.9133674000004
ID_-23.53_27.57_2019_21,4124.094771796999
ID_-23.53_27.57_2019_22,8192.794322859996
ID_-23.53_27.57_2019_23,6386.712099860001
ID_-23.53_27.57_2019_24,6795.916449859999
ID_-23.53_27.57_2019_25,3731.106869400001
ID_-23.53_27.57_2019_26,5606.81182632
ID_-23.53_27.57_2019_27,5248.808876532999
ID_-23.53_27.57_2019_28,3027.5192460499993
ID_-23.53_27.57_2019_29,5464.4454533
ID_-23.53_27.57_2019_30,3998.5363183320005
ID_-23.53_27.57_2019_31,6746.918796499998
ID_-23.53_27.57_2019_32,8182.40067675
ID_-23.53_27.57_2019_33,3563.792259373999
ID_-23.53_27.57_2019_34,5766.751345000001
ID_-23.53_27.57_2019_35,7486.768802099998
ID_-23.53_27.57_2019_36,2782.6815445400002
ID_-23.53_27.57_2019_37,4846.807047
ID_-23.53_27.57_2019_38,10337.901342500003
ID_-23.53_27.57_2019_39,9017.492432390001
ID_-23.53_27.57_2019_40,2757.8759962999993
ID_-23.53_27.57_2019_41,2762.2623477599996
ID_-23.53_27.57_2019_42,6626.2452136070015
ID_-23.53_27.57_2019_43,6333.109220230002
ID_-23.53_27.57_2019_44,5482.395417126999
ID_-23.53_27.57_2019_45,4978.283879759999
ID_-23.53_27.57_2019_46,7187.005910247
ID_-23.53_27.57_2019_47,30629.66097496001
ID_-23.53_27.57_2019_48,2672.248514700001
ID_-23.53_27.57_2019_49,2676.7854201999994
ID_-23.53_27.57_2019_50,2598.5821421999995
ID_-23.53_27.57_2019_51,2582.7436981999995
ID_-23.53_27.57_2019_52,2621.8504046
ID_-23.53_27.57_2020_1,194728.66051554997
ID_-23.53_27.57_2020_2,126895.54236156993
ID_-23.53_27.57_2020_3,2634.4824250499996
ID_-23.53_27.57_2020_4,2620.7688020000005
ID_-23.53_27.57_2020_5,2645.3348687000002
ID_-23.53_27.57_2020_6,2555.9294235999996
ID_-23.53_27.57_2020_7,2645.7530226999997
ID_-23.53_27.57_2020_8,2620.8822428599997
ID_-23.53_27.57_2020_9,2574.1200557999996
ID_-23.53_27.57_2020_10,2686.4808782
ID_-23.53_27.57_2020_11,2652.6309287999993
ID_-23.53_27.57_2020_12,5986.67567563
ID_-23.53_27.57_2020_13,5887.660340259999
ID_-23.53_27.57_2020_14,2896.2176328000005
ID_-23.53_27.57_2020_15,2624.592805800001
ID_-23.53_27.57_2020_16,2723.0951605000005
ID_-23.53_27.57_2020_17,5952.622119859999
ID_-23.53_27.57_2020_18,5174.755966400004
ID_-23.53_27.57_2020_19,18494.70280036
ID_-23.53_27.57_2020_20,8004.720647415999
ID_-23.53_27.57_2020_21,6965.647462199999
ID_-23.53_27.57_2020_22,2968.307290900001
ID_-23.53_27.57_2020_23,4087.5735579800007
ID_-23.53_27.57_2020_24,2899.0766888300022
ID_-23.53_27.57_2020_25,26339.980434587993
ID_-23.53_27.57_2020_26,8493.543725460002
ID_-23.53_27.57_2020_27,7526.353331359998
ID_-23.53_27.57_2020_28,7274.103713960001
ID_-23.53_27.57_2020_29,3052.1687239000007
ID_-23.53_27.57_2020_30,3045.990665700002
ID_-23.53_27.57_2020_31,6336.082084660002
ID_-23.53_27.57_2020_32,5495.746253560002
ID_-23.53_27.57_2020_33,3029.8606287000016
ID_-23.53_27.57_2020_34,2932.225082600001
ID_-23.53_27.57_2020_35,2977.205510200001
ID_-23.53_27.57_2020_36,2920.8285605399997
ID_-23.53_27.57_2020_37,5799.589505700001
ID_-23.53_27.57_2020_38,17439.0385984
ID_-23.53_27.57_2020_39,2930.65734676
ID_-23.53_27.57_2020_40,2886.4246434
ID_-23.53_27.57_2020_41,2805.8410048
ID_-23.53_27.57_2020_42,9755.054381399996
ID_-23.53_27.57_2020_43,15027.1304774
ID_-23.53_27.57_2020_44,6407.289739189999
ID_-23.53_27.57_2020_45,2702.3846707600005
ID_-23.53_27.57_2020_46,2678.62104025
ID_-23.53_27.57_2020_47,2686.9267525400005
ID_-23.53_27.57_2020_48,39006.79949852903
ID_-23.53_27.57_2020_49,30592.011494199996
ID_-23.53_27.57_2020_50,2642.813790199999
ID_-23.53_27.57_2020_51,19031.799625300002
ID_-23.53_27.57_2020_52,2892.029506749999
ID_-23.53_27.57_2021_1,12587.906110130009
ID_-23.53_27.57_2021_2,2586.0153817000005
ID_-23.53_27.57_2021_3,7014.436585811999
ID_-23.53_27.57_2021_4,2481.403756400001
ID_-23.53_27.57_2021_5,3083.6576469743986
ID_-23.53_27.57_2021_6,2069.5822357780003
ID_-23.53_27.57_2021_7,61207.321220600024
ID_-23.53_27.57_2021_8,8182.352740499999
ID_-23.53_27.57_2021_9,6774.383979859997
ID_-23.53_27.57_2021_10,7155.703495859997
ID_-23.53_27.57_2021_11,4388.130633979999
ID_-23.53_27.57_2021_12,2666.2006872499996
ID_-23.53_27.57_2021_13,8525.89826416
ID_-23.53_27.57_2021_14,9426.262443199998
ID_-23.53_27.57_2021_15,18437.576556713004
ID_-23.53_27.57_2021_16,2739.9247657
ID_-23.53_27.57_2021_17,2530.9252165
ID_-23.53_27.57_2021_18,2749.6900645
ID_-23.53_27.57_2021_19,4546.90985536
ID_-23.53_27.57_2021_20,4608.603040200001
ID_-23.53_27.57_2021_21,4628.706084879999
ID_-23.53_27.57_2021_22,3103.3427444000013
ID_-23.53_27.57_2021_23,14733.862368238006
ID_-23.53_27.57_2021_24,5425.478246023
ID_-23.53_27.57_2021_25,4269.370996130001
ID_-23.53_27.57_2021_26,3039.474486700001
ID_-23.53_27.57_2021_27,3219.1567951000006
ID_-23.53_27.57_2021_28,3199.427289700001
ID_-23.53_27.57_2021_29,3097.8190029
ID_-23.53_27.57_2021_30,3134.130353900001
ID_-23.53_27.57_2021_31,6997.693779409998
ID_-23.53_27.57_2021_32,8265.466582399999
ID_-23.53_27.57_2021_33,3128.6481973000027
ID_-23.53_27.57_2021_34,3131.012496300002
ID_-23.53_27.57_2021_35,17493.644582300014
ID_-23.53_27.57_2021_36,4563.8568796399995
ID_-23.53_27.57_2021_37,2818.2922665999995
ID_-23.53_27.57_2021_38,2994.4842925999988
ID_-23.53_27.57_2021_39,6255.4139615999975
ID_-23.53_27.57_2021_40,11514.236010299997
ID_-23.53_27.57_2021_41,2967.1964402
ID_-23.53_27.57_2021_42,2902.187548250001
ID_-23.53_27.57_2021_43,2859.1613382
ID_-23.53_27.57_2021_44,2791.9247434000013
ID_-23.53_27.57_2021_45,6729.540094600002
ID_-23.53_27.57_2021_46,10823.586831030005
ID_-23.53_27.57_2021_47,2749.5948722000007
ID_-23.53_27.57_2021_48,2736.29989276
ID_-23.53_27.57_2021_49,2689.2500082000006
ID_-23.53_27.57_2021_50,179202.70183344997
ID_-23.53_27.57_2021_51,2652.2745762000013
ID_-23.53_27.57_2021_52,2584.57985856
ID_-23.53_27.57_2022_1,2629.1883012
ID_-23.53_27.57_2022_2,2576.576757
ID_-23.53_27.57_2022_3,26056.4926193
ID_-23.53_27.57_2022_4,23466.563408600003
ID_-23.53_27.57_2022_5,21839.262427980015
ID_-23.53_27.57_2022_6,17351.0326541
ID_-23.53_27.57_2022_7,4305.791744270001
ID_-23.53_27.57_2022_8,5262.952682860001
ID_-23.53_27.57_2022_9,9997.026624740003
ID_-23.53_27.57_2022_10,2744.5591382
ID_-23.53_27.57_2022_11,2779.5904549999996
ID_-23.53_27.57_2022_12,3737.0590422999994
ID_-23.53_27.57_2022_13,5765.976893359999
ID_-23.53_27.57_2022_14,6972.90961626
ID_-23.53_27.57_2022_15,8404.0955362
ID_-23.53_27.57_2022_16,2733.1371973000005
ID_-23.53_27.57_2022_17,2847.887130499999
ID_-23.53_27.57_2022_18,5178.665103892999
ID_-23.53_27.57_2022_19,6028.32998763
ID_-23.53_27.57_2022_20,6257.472414060002
ID_-23.53_27.57_2022_21,4852.1582909200015
ID_-23.53_27.57_2022_22,3127.727126700001
ID_-23.53_27.57_2022_23,3106.652481700001
ID_-23.53_27.57_2022_24,3215.720059788
ID_-23.53_27.57_2022_25,3041.1216680000007
ID_-23.53_27.57_2022_26,3006.5711001000004
ID_-23.53_27.57_2022_27,3601.790570349
ID_-23.53_27.57_2022_28,7401.422684999999
ID_-23.53_27.57_2022_29,7216.386076229999
ID_-23.53_27.57_2022_30,3270.0244323000015
ID_-23.53_27.57_2022_31,3245.4738693000004
ID_-23.53_27.57_2022_32,3143.7717350000007
ID_-23.53_27.57_2022_33,9417.185685559996
ID_-23.53_27.57_2022_34,8573.386838999999
ID_-23.53_27.57_2022_35,6661.221886550002
ID_-23.53_27.57_2022_36,7439.661673400002
ID_-23.53_27.57_2022_37,13582.357926260003
ID_-23.53_27.57_2022_38,8278.986722925003
ID_-23.53_27.57_2022_39,5051.69251406
ID_-23.53_27.57_2022_40,2927.257333400002
ID_-23.53_27.57_2022_41,2820.656929400001
ID_-23.53_27.57_2022_42,2842.8063137600006
ID_-23.53_27.57_2022_43,2801.287070200001
ID_-23.53_27.57_2022_44,2661.6786343
ID_-23.53_27.57_2022_45,2649.8488904000005
ID_-23.53_27.57_2022_46,2778.9900797600003
ID_-23.53_27.57_2022_47,2751.2380663999998
ID_-23.53_27.57_2022_48,2659.65716805
ID_-23.53_27.57_2022_52,2852.102592100002
ID_-23.53_27.67_2019_1,2705.9610883000005
ID_-23.53_27.67_2019_2,123379.28915395
ID_-23.53_27.67_2019_3,12632.862458057005
ID_-23.53_27.67_2019_4,27255.47270521001
ID_-23.53_27.67_2019_5,2662.8724856999997
ID_-23.53_27.67_2019_6,2584.739732499999
ID_-23.53_27.67_2019_7,4830.302201318999
ID_-23.53_27.67_2019_8,15438.76719430001
ID_-23.53_27.67_2019_9,2657.804054800001
ID_-23.53_27.67_2019_10,2627.8607855000005
ID_-23.53_27.67_2019_11,2570.3795008800007
ID_-23.53_27.67_2019_12,15625.291684510014
ID_-23.53_27.67_2019_13,24987.130641
ID_-23.53_27.67_2019_14,7855.6983572599975
ID_-23.53_27.67_2019_15,5278.001260911999
ID_-23.53_27.67_2019_16,7685.3684103000005
ID_-23.53_27.67_2019_17,2723.657998000001
ID_-23.53_27.67_2019_18,2611.2287023830004
ID_-23.53_27.67_2019_19,2671.9754788000014
ID_-23.53_27.67_2019_20,2649.479138360001
ID_-23.53_27.67_2019_21,2730.8648330000015
ID_-23.53_27.67_2019_22,2717.9262398000005
ID_-23.53_27.67_2019_23,4291.70486007
ID_-23.53_27.67_2019_24,4113.205796250001
ID_-23.53_27.67_2019_25,2989.3403162000004
ID_-23.53_27.67_2019_26,6215.877352410002
ID_-23.53_27.67_2019_27,5970.42663038
ID_-23.53_27.67_2019_28,3908.583637599999
ID_-23.53_27.67_2019_29,8210.812587
ID_-23.53_27.67_2019_30,4555.688629379999
ID_-23.53_27.67_2019_31,4240.50150911
ID_-23.53_27.67_2019_32,7216.8863650799985
ID_-23.53_27.67_2019_33,2847.319328500001
ID_-23.53_27.67_2019_34,6836.0665067
ID_-23.53_27.67_2019_35,8030.253654099996
ID_-23.53_27.67_2019_36,2751.7849285400002
ID_-23.53_27.67_2019_37,7664.463450399998
ID_-23.53_27.67_2019_38,33931.920871900016
ID_-23.53_27.67_2019_39,7172.142771859999
ID_-23.53_27.67_2019_40,6226.921386899998
ID_-23.53_27.67_2019_41,2745.5218137599986
ID_-23.53_27.67_2019_42,6532.229913569999
ID_-23.53_27.67_2019_43,6121.166670048001
ID_-23.53_27.67_2019_44,7607.621783540001
ID_-23.53_27.67_2019_45,2731.2523522500005
ID_-23.53_27.67_2019_46,15349.800154280007
ID_-23.53_27.67_2019_47,17674.798923200007
ID_-23.53_27.67_2019_48,2681.7676757000004
ID_-23.53_27.67_2019_49,2701.2419192
ID_-23.53_27.67_2019_50,2680.3574852
ID_-23.53_27.67_2019_51,2607.4263432000002
ID_-23.53_27.67_2019_52,2627.5445006
ID_-23.53_27.67_2020_1,158972.42756079996
ID_-23.53_27.67_2020_2,3473.8886331900007
ID_-23.53_27.67_2020_3,2588.7834210499987
ID_-23.53_27.67_2020_4,2647.6841215
ID_-23.53_27.67_2020_5,2586.6493567000007
ID_-23.53_27.67_2020_6,2576.7301515999998
ID_-23.53_27.67_2020_7,2588.3683031
ID_-23.53_27.67_2020_8,4287.445118549998
ID_-23.53_27.67_2020_9,2638.9405678
ID_-23.53_27.67_2020_10,2716.1530961
ID_-23.53_27.67_2020_11,2596.7125592499992
ID_-23.53_27.67_2020_12,2629.7720449999997
ID_-23.53_27.67_2020_13,6214.5084181
ID_-23.53_27.67_2020_14,4992.663601840003
ID_-23.53_27.67_2020_15,2632.1210925400005
ID_-23.53_27.67_2020_16,2713.5949886999997
ID_-23.53_27.67_2020_17,2983.0053780000003
ID_-23.53_27.67_2020_18,18841.706799091997
ID_-23.53_27.67_2020_19,7346.712196059998
ID_-23.53_27.67_2020_20,8499.29092686
ID_-23.53_27.67_2020_21,6913.247242900001
ID_-23.53_27.67_2020_22,4442.675650999999
ID_-23.53_27.67_2020_23,7089.315152519995
ID_-23.53_27.67_2020_24,2935.050621600002
ID_-23.53_27.67_2020_25,2732.5827938000007
ID_-23.53_27.67_2020_26,3960.842212300002
ID_-23.53_27.67_2020_27,10215.8359835364
ID_-23.53_27.67_2020_28,7150.835138000004
ID_-23.53_27.67_2020_29,3979.9351022099977
ID_-23.53_27.67_2020_30,3586.7259973900027
ID_-23.53_27.67_2020_31,4316.475952920002
ID_-23.53_27.67_2020_32,7233.502221279994
ID_-23.53_27.67_2020_33,6090.150232470001
ID_-23.53_27.67_2020_34,16511.36343189
ID_-23.53_27.67_2020_35,2864.8074897999995
ID_-23.53_27.67_2020_36,2667.5636425999987
ID_-23.53_27.67_2020_37,5551.11526153
ID_-23.53_27.67_2020_38,7051.996545460001
ID_-23.53_27.67_2020_39,2913.319096599999
ID_-23.53_27.67_2020_40,2846.8311564000014
ID_-23.53_27.67_2020_41,5482.79213592
ID_-23.53_27.67_2020_42,15268.0598335
ID_-23.53_27.67_2020_43,15392.595616999997
ID_-23.53_27.67_2020_44,7747.2651666899965
ID_-23.53_27.67_2020_45,2709.994705760001
ID_-23.53_27.67_2020_46,2663.0878137599993
ID_-23.53_27.67_2020_47,2632.2900833999984
ID_-23.53_27.67_2020_48,5006.768198369999
ID_-23.53_27.67_2020_49,593615.3146030002
ID_-23.53_27.67_2020_50,2665.5306991999996
ID_-23.53_27.67_2020_51,34957.83355613498
ID_-23.53_27.67_2020_52,3455.2666121999996
ID_-23.53_27.67_2021_1,2512.1269722
ID_-23.53_27.67_2021_2,2753.5400702999996
ID_-23.53_27.67_2021_3,2545.4928557
ID_-23.53_27.67_2021_4,2550.1136447000003
ID_-23.53_27.67_2021_5,2579.8431096
ID_-23.53_27.67_2021_6,2564.8453378600007
ID_-23.53_27.67_2021_7,8782.551480599997
ID_-23.53_27.67_2021_8,2035.5707202900005
ID_-23.53_27.67_2021_9,85002.11189371899
ID_-23.53_27.67_2021_10,7705.215536859996
ID_-23.53_27.67_2021_11,6815.433207099999
ID_-23.53_27.67_2021_12,7355.081816999996
ID_-23.53_27.67_2021_13,7639.590168859998
ID_-23.53_27.67_2021_14,6171.21752806
ID_-23.53_27.67_2021_15,7828.163399839996
ID_-23.53_27.67_2021_16,2632.109055499999
ID_-23.53_27.67_2021_17,2641.386252499999
ID_-23.53_27.67_2021_18,2688.237159699999
ID_-23.53_27.67_2021_19,3685.2583496000007
ID_-23.53_27.67_2021_20,3279.1879412000008
ID_-23.53_27.67_2021_21,7409.759467125002
ID_-23.53_27.67_2021_22,6043.5249510879985
ID_-23.53_27.67_2021_23,7267.593285700003
ID_-23.53_27.67_2021_24,2830.690947400002
ID_-23.53_27.67_2021_25,4130.835527220002
ID_-23.53_27.67_2021_26,4622.392668880004
ID_-23.53_27.67_2021_27,4793.805558904303
ID_-23.53_27.67_2021_28,3034.8739128
ID_-23.53_27.67_2021_29,6897.542155969999
ID_-23.53_27.67_2021_30,8254.164440370003
ID_-23.53_27.67_2021_31,7329.259025469999
ID_-23.53_27.67_2021_32,8243.751504447999
ID_-23.53_27.67_2021_33,3124.6022803000023
ID_-23.53_27.67_2021_34,3410.5443332000013
ID_-23.53_27.67_2021_35,6319.123064259999
ID_-23.53_27.67_2021_36,6310.890343000002
ID_-23.53_27.67_2021_37,2851.9787795400002
ID_-23.53_27.67_2021_38,4457.421107500001
ID_-23.53_27.67_2021_39,7545.091112744
ID_-23.53_27.67_2021_40,4128.388190199999
ID_-23.53_27.67_2021_41,3127.6559791999985
