ID_LAT_LON_YEAR_WEEK,emission
ID_-23.53_27.57_2021_48,-0.0017110770362001133
ID_-23.53_27.57_2021_52,-0.006994637903953894
ID_-23.53_27.57_2022_5,0.025611106457930487
ID_-23.53_27.57_2022_9,-0.006073898408642697
ID_-23.53_27.57_2022_13,-0.0019772220259744594
ID_-23.53_27.57_2022_17,-0.0011610386406774788
ID_-23.53_27.57_2022_22,0.00230789176301146
ID_-23.53_27.57_2022_26,0.00312006609407338
ID_-23.53_27.57_2022_35,-0.004441974928199755
ID_-23.53_27.57_2022_39,-0.002431918477031981
ID_-23.53_27.57_2022_44,-0.0018970154716212943
ID_-23.53_27.57_2022_48,0.003863485704723283
ID_-23.53_27.57_2022_52,0.013840256898487833
ID_-23.53_27.67_2019_1,0.017185145018564586
ID_-23.53_27.67_2019_5,0.024761389402519776
ID_-23.53_27.67_2019_9,-0.0020843914111893
ID_-23.53_27.67_2019_18,-0.004265932484463072
ID_-23.53_27.67_2019_22,-0.00498496358493814
ID_-23.53_27.67_2019_31,-0.005007405367688757
ID_-23.53_27.67_2019_35,-0.004059287591699725
ID_-23.53_27.67_2019_40,-0.001393651116840091
ID_-23.53_27.67_2019_44,-8.106393497621209e-05
ID_-23.53_27.67_2019_48,-0.00732495267787194
ID_-23.53_27.67_2020_1,0.016767886980665496
ID_-23.53_27.67_2020_5,0.02067459543602701
ID_-23.53_27.67_2020_9,-0.009954218240451814
ID_-23.53_27.67_2020_14,-0.004483251313064201
ID_-23.53_27.67_2020_18,-0.004312831188695247
ID_-23.53_27.67_2020_27,-0.002265662886334866
ID_-23.53_27.67_2020_31,-0.003651460850087278
ID_-23.53_27.67_2020_36,-0.010240497326748223
ID_-23.53_27.67_2020_40,-0.0007144600077801061
ID_-23.53_27.67_2020_44,0.00016502832025722737
ID_-23.53_27.67_2020_49,-0.004799525023603846
ID_-23.53_27.67_2021_13,-0.0038992396851557955
ID_-23.53_27.67_2021_17,-0.0025232144852737936
ID_-23.53_27.67_2021_22,-0.003839184947221014
ID_-23.53_27.67_2021_26,-0.0026730249285577463
ID_-23.53_27.67_2021_30,-0.00017593235085429016
ID_-23.53_27.67_2021_35,-0.003618995706520033
ID_-23.53_27.67_2021_39,0.0003952535237999413
ID_-23.53_27.67_2021_48,-0.0017099493332391259
ID_-23.53_27.67_2021_52,-0.008076311591722035
ID_-23.53_27.67_2022_5,0.026696807487220243
ID_-23.53_27.67_2022_9,-0.002930099593604494
ID_-23.53_27.67_2022_13,-0.0018742147865572468
ID_-23.53_27.67_2022_17,0.0015174389188114075
ID_-23.53_27.67_2022_22,0.00020424013336565252
ID_-23.53_27.67_2022_26,0.0009179056480363256
ID_-23.53_27.67_2022_35,-0.006533023510035452
ID_-23.53_27.67_2022_39,-0.0011433566687815949
ID_-23.53_27.67_2022_44,0.003509737211916472
ID_-23.53_27.67_2022_48,0.008530958114427892
ID_-23.53_27.67_2022_52,0.013693089737523274
ID_-23.53_27.77_2019_1,0.01749362222514149
ID_-23.53_27.77_2019_5,0.025385000207237118
ID_-23.53_27.77_2019_9,-0.0028010355216605987
ID_-23.53_27.77_2019_18,-0.0020387150064002314
ID_-23.53_27.77_2019_22,-0.0020080726072295367
ID_-23.53_27.77_2019_31,-0.0060379931080082536
ID_-23.53_27.77_2019_35,-0.003685885851752898
ID_-23.53_27.77_2019_40,0.0018674593014339404
ID_-23.53_27.77_2019_44,-0.0008990013200216421
ID_-23.53_27.77_2019_48,-0.007522200075473472
ID_-23.53_27.77_2020_1,0.020245014882671154
ID_-23.53_27.77_2020_5,0.02347198277868955
ID_-23.53_27.77_2020_9,-0.0078057197122304335
ID_-23.53_27.77_2020_14,-0.008916063637615226
ID_-23.53_27.77_2020_18,-0.005393049711081352
ID_-23.53_27.77_2020_27,-0.004937305790715173
ID_-23.53_27.77_2020_31,-0.0038009997193677626
ID_-23.53_27.77_2020_36,-0.004907686555476196
ID_-23.53_27.77_2020_40,-0.0019206317867544783
ID_-23.53_27.77_2020_44,0.0021978755336914376
ID_-23.53_27.77_2020_49,-0.008361284535219315
ID_-23.53_27.77_2021_13,-0.005409325821045362
ID_-23.53_27.77_2021_17,-0.004026112863191112
ID_-23.53_27.77_2021_22,-0.006063838160175666
ID_-23.53_27.77_2021_26,-0.0031313294225010554
ID_-23.53_27.77_2021_30,0.0037992065080301317
ID_-23.53_27.77_2021_35,-0.0014964494461608534
ID_-23.53_27.77_2021_39,-0.0023762858521308695
ID_-23.53_27.77_2021_48,-0.001841321640887738
ID_-23.53_27.77_2021_52,-0.010625509517125938
ID_-23.53_27.77_2022_5,0.02585000753307893
ID_-23.53_27.77_2022_9,0.0009245509623446195
ID_-23.53_27.77_2022_13,-0.0013649594671571782
ID_-23.53_27.77_2022_17,0.0014355523681878024
ID_-23.53_27.77_2022_22,-0.0019957457264909635
ID_-23.53_27.77_2022_26,0.0022981712693365113
ID_-23.53_27.77_2022_35,0.0008504640402041942
ID_-23.53_27.77_2022_39,-0.0016829037731735297
ID_-23.53_27.77_2022_44,0.001102680717854747
ID_-23.53_27.77_2022_48,0.005107706309792583
ID_-23.53_27.77_2022_52,0.01618624845524381
ID_-23.53_27.87_2019_1,0.017677503419825255
ID_-23.53_27.87_2019_5,0.023946632751723387
ID_-23.53_27.87_2019_9,0.000143555376179238
ID_-23.53_27.87_2019_18,-0.0029023915902943826
ID_-23.53_27.87_2019_22,-0.01249458766766743
ID_-23.53_27.87_2019_31,-0.0039427511073167835
ID_-23.53_27.87_2019_35,-0.007127742753682426
ID_-23.53_27.87_2019_40,0.0025019752525485563
ID_-23.53_27.87_2019_44,-4.121379112089688e-05
ID_-23.53_27.87_2019_48,0.00035503881842084624
ID_-23.53_27.87_2020_1,0.021707143242334515
ID_-23.53_27.87_2020_5,0.027466222922199593
ID_-23.53_27.87_2020_9,-0.007895627216162498
ID_-23.53_27.87_2020_14,-0.007513823396472941
ID_-23.53_27.87_2020_18,-0.010849393081941706
ID_-23.53_27.87_2020_27,-0.004013767141080642
ID_-23.53_27.87_2020_31,-0.0013332823033505158
ID_-23.53_27.87_2020_36,-0.005113085896568806
ID_-23.53_27.87_2020_40,-0.0010933199536746828
ID_-23.53_27.87_2020_44,0.0018034744979995407
ID_-23.53_27.87_2020_49,-0.0038335328338267994
ID_-23.53_27.87_2021_13,-0.004259033255020281
ID_-23.53_27.87_2021_17,-0.0010375001391085203
ID_-23.53_27.87_2021_22,-0.003403363390695776
ID_-23.53_27.87_2021_26,-0.004654575243626854
ID_-23.53_27.87_2021_30,0.003226104564261058
ID_-23.53_27.87_2021_35,-0.0018947545568248915
ID_-23.53_27.87_2021_39,-0.0004018967227826674
ID_-23.53_27.87_2021_48,0.0019653108468017095
ID_-23.53_27.87_2021_52,-0.007476771337820559
ID_-23.53_27.87_2022_5,0.02956535460306336
ID_-23.53_27.87_2022_9,0.0007919934185590513
ID_-23.53_27.87_2022_13,-0.001349690318152528
ID_-23.53_27.87_2022_17,0.004479229615326016
ID_-23.53_27.87_2022_22,-0.0003451366268590241
ID_-23.53_27.87_2022_26,-0.0016133448087646265
ID_-23.53_27.87_2022_35,0.000476445078575714
ID_-23.53_27.87_2022_39,-0.0022901011118319956
ID_-23.53_27.87_2022_44,0.004154053112146944
ID_-23.53_27.87_2022_48,0.0005458638925943237
ID_-23.53_27.87_2022_52,0.01736479339405218
ID_-23.53_27.97_2019_1,0.018936819517098368
ID_-23.53_27.97_2019_5,0.022600847596317183
ID_-23.53_27.97_2019_9,-0.003996431556571795
ID_-23.53_27.97_2019_18,-0.002988368531764867
ID_-23.53_27.97_2019_22,-0.008302964529892728
ID_-23.53_27.97_2019_31,-0.00284373857966853
ID_-23.53_27.97_2019_35,-0.006392592644606593
ID_-23.53_27.97_2019_40,0.0020757762759764336
ID_-23.53_27.97_2019_44,0.0026895757273706434
ID_-23.53_27.97_2019_48,-3.6623231552887356e-05
ID_-23.53_27.97_2020_1,0.023775321910889796
ID_-23.53_27.97_2020_5,0.02844481150912963
ID_-23.53_27.97_2020_9,-0.0077189563759958325
ID_-23.53_27.97_2020_14,-0.004348634436223624
ID_-23.53_27.97_2020_18,-0.004608429645419765
ID_-23.53_27.97_2020_27,-0.01022898423083023
ID_-23.53_27.97_2020_31,-0.0007501290503522462
ID_-23.53_27.97_2020_36,-0.005838188503831172
ID_-23.53_27.97_2020_40,-0.0010331029927983914
ID_-23.53_27.97_2020_44,0.0026159335535869883
ID_-23.53_27.97_2020_49,-0.00347870304125849
ID_-23.53_27.97_2021_13,-0.00909690583212666
ID_-23.53_27.97_2021_17,-0.0034954307987295967
ID_-23.53_27.97_2021_22,-0.00600391238326808
ID_-23.53_27.97_2021_26,-0.0030575025943985453
ID_-23.53_27.97_2021_30,0.0016425495520672846
ID_-23.53_27.97_2021_35,-0.0002995451978435622
ID_-23.53_27.97_2021_39,-0.0015952814198090574
ID_-23.53_27.97_2021_48,-0.001623734615879358
ID_-23.53_27.97_2021_52,-0.012200019494419173
ID_-23.53_27.97_2022_5,0.03349072740745993
ID_-23.53_27.97_2022_9,0.0032588593057469523
ID_-23.53_27.97_2022_13,-0.0006398000706186679
ID_-23.53_27.97_2022_17,-0.000998444605901204
ID_-23.53_27.97_2022_22,-0.0018762148625738459
ID_-23.53_27.97_2022_26,0.0010495744076022657
ID_-23.53_27.97_2022_35,-0.0004909565608099751
ID_-23.53_27.97_2022_39,-0.0014245693966914547
ID_-23.53_27.97_2022_44,-0.000515578356298608
ID_-23.53_27.97_2022_48,0.0009323809141861633
ID_-23.53_27.97_2022_52,0.01814278847948784
ID_-23.53_27.47_2019_2,0.006111975870017018
ID_-23.53_27.47_2019_3,0.015959656967739624
ID_-23.53_27.47_2019_4,0.016661781531758655
ID_-23.53_27.47_2019_6,0.02206806500538264
ID_-23.53_27.47_2019_7,0.02279555134331003
ID_-23.53_27.47_2019_8,0.006197426567479525
ID_-23.53_27.47_2019_10,-0.004712940842866862
ID_-23.53_27.47_2019_11,-0.0014634937992442814
ID_-23.53_27.47_2019_12,-0.003084205115127343
ID_-23.53_27.47_2019_13,-0.001612936519152511
ID_-23.53_27.47_2019_14,-0.0032801790435226116
ID_-23.53_27.47_2019_15,-0.006881678913387276
ID_-23.53_27.47_2019_16,-0.002463258437287084
ID_-23.53_27.47_2019_17,-0.0013621451267995513
ID_-23.53_27.47_2019_19,-0.0025275220709012193
ID_-23.53_27.47_2019_20,-0.004415024856629095
ID_-23.53_27.47_2019_21,-0.0025637484806616487
ID_-23.53_27.47_2019_23,-0.0023412397047585993
ID_-23.53_27.47_2019_24,-0.003938897776182253
ID_-23.53_27.47_2019_25,0.003138561149808905
ID_-23.53_27.47_2019_26,0.0019151849970255438
ID_-23.53_27.47_2019_27,-0.0014826790639455452
ID_-23.53_27.47_2019_28,-0.004312907398315111
ID_-23.53_27.47_2019_29,-0.003534281374495756
ID_-23.53_27.47_2019_30,-0.003920401796022745
ID_-23.53_27.47_2019_32,-0.003262375662153356
ID_-23.53_27.47_2019_33,-0.005140331439113533
ID_-23.53_27.47_2019_34,-0.002723452563754053
ID_-23.53_27.47_2019_36,-0.0055126554570271305
ID_-23.53_27.47_2019_37,-0.00044094264350817236
ID_-23.53_27.47_2019_38,0.0004225363058492199
ID_-23.53_27.47_2019_39,-0.0033483536028860146
ID_-23.53_27.47_2019_41,0.005219119315823247
ID_-23.53_27.47_2019_42,5.40750425773959e-06
ID_-23.53_27.47_2019_43,0.0022362992461178108
ID_-23.53_27.47_2019_45,0.005755362251827159
ID_-23.53_27.47_2019_46,0.0047004381479640684
ID_-23.53_27.47_2019_47,-0.0041779782689711905
ID_-23.53_27.47_2019_49,-0.009223165680318108
ID_-23.53_27.47_2019_50,-0.008352182668436759
ID_-23.53_27.47_2019_51,-0.0034203732321676644
ID_-23.53_27.47_2019_52,0.0007833978574901361
ID_-23.53_27.47_2020_2,0.01555861271747575
ID_-23.53_27.47_2020_3,0.017756718148172795
ID_-23.53_27.47_2020_4,0.013464659147588052
ID_-23.53_27.47_2020_6,0.029613354124112114
ID_-23.53_27.47_2020_7,0.018903651092830313
ID_-23.53_27.47_2020_8,-0.00027232425469591996
ID_-23.53_27.47_2020_10,-0.0036770489135441696
ID_-23.53_27.47_2020_11,-0.0018031172738217837
ID_-23.53_27.47_2020_12,0.000874338741871995
ID_-23.53_27.47_2020_13,-0.002814635665139631
ID_-23.53_27.47_2020_15,-0.00496151987806682
ID_-23.53_27.47_2020_16,-0.0037994850744658016
ID_-23.53_27.47_2020_17,-0.001172738455425649
ID_-23.53_27.47_2020_19,-0.008880710142027341
ID_-23.53_27.47_2020_20,-0.012482992466722416
ID_-23.53_27.47_2020_21,-0.002268138155470615
ID_-23.53_27.47_2020_22,-0.004794321079446772
ID_-23.53_27.47_2020_23,-0.0058805642953546474
ID_-23.53_27.47_2020_24,-0.0002380451810977458
ID_-23.53_27.47_2020_25,-0.005227518580005658
ID_-23.53_27.47_2020_26,-0.0027703904173985556
ID_-23.53_27.47_2020_28,-0.006797912797846748
ID_-23.53_27.47_2020_29,-0.003700949650387206
ID_-23.53_27.47_2020_30,-0.0017657110555769288
ID_-23.53_27.47_2020_32,-0.0052098841874320175
ID_-23.53_27.47_2020_33,-0.0019515878238067952
ID_-23.53_27.47_2020_34,-0.007392009991444495
ID_-23.53_27.47_2020_35,-0.00625096928122088
ID_-23.53_27.47_2020_37,-0.0007844420607678684
ID_-23.53_27.47_2020_38,0.003554674659090294
ID_-23.53_27.47_2020_39,-0.0009364321804604009
ID_-23.53_27.47_2020_41,2.5980847256880657e-05
ID_-23.53_27.47_2020_42,-0.0009190874771810356
ID_-23.53_27.47_2020_43,0.002660822420363574
ID_-23.53_27.47_2020_45,-0.0023654432623881807
ID_-23.53_27.47_2020_46,-0.00604208198856883
ID_-23.53_27.47_2020_47,-0.0019551473224896383
ID_-23.53_27.47_2020_48,-0.009307301384182474
ID_-23.53_27.47_2020_50,-0.007813220929865345
ID_-23.53_27.47_2020_51,-0.005244801567177397
ID_-23.53_27.47_2020_52,-0.01795158823402605
ID_-23.53_27.47_2021_1,0.020445193470096462
ID_-23.53_27.47_2021_2,0.020464092398686042
ID_-23.53_27.47_2021_3,0.028071725687034376
ID_-23.53_27.47_2021_4,0.027358123808862145
ID_-23.53_27.47_2021_5,0.030430475566039065
ID_-23.53_27.47_2021_6,0.030460182689990945
ID_-23.53_27.47_2021_7,0.026422767197101838
ID_-23.53_27.47_2021_8,-0.0009395490809297667
ID_-23.53_27.47_2021_9,-0.0012687672902872596
ID_-23.53_27.47_2021_10,0.0005327145752782302
ID_-23.53_27.47_2021_11,-0.008872904233716125
ID_-23.53_27.47_2021_12,-0.005330791716726493
ID_-23.53_27.47_2021_14,0.0005988074706578442
ID_-23.53_27.47_2021_15,-0.00646286262005678
ID_-23.53_27.47_2021_16,0.00016831733499611784
ID_-23.53_27.47_2021_18,-0.006298085599170987
ID_-23.53_27.47_2021_19,-0.006029975346195755
ID_-23.53_27.47_2021_20,-0.004923060128961702
ID_-23.53_27.47_2021_21,-0.0038536071294121553
ID_-23.53_27.47_2021_23,-0.0021843121509086366
ID_-23.53_27.47_2021_24,-0.003398647775062543
ID_-23.53_27.47_2021_25,0.0005043266208785318
ID_-23.53_27.47_2021_27,0.0019932829829251183
ID_-23.53_27.47_2021_28,0.0020374976036092586
ID_-23.53_27.47_2021_29,-0.006250779482138147
ID_-23.53_27.47_2021_31,-0.010544625799700901
ID_-23.53_27.47_2021_32,-0.006280630958798237
ID_-23.53_27.47_2021_33,-0.0028961139936239666
ID_-23.53_27.47_2021_34,-0.005742658475979657
ID_-23.53_27.47_2021_36,-0.00257356226709823
ID_-23.53_27.47_2021_37,9.374648833489201e-05
ID_-23.53_27.47_2021_38,-0.0025469622047657263
ID_-23.53_27.47_2021_40,-0.00028444485082743315
ID_-23.53_27.47_2021_41,0.0013024631703086392
ID_-23.53_27.47_2021_42,0.00020504039659416295
ID_-23.53_27.47_2021_43,-0.004529527065111134
ID_-23.53_27.47_2021_44,-0.0032589021785289457
ID_-23.53_27.47_2021_45,-0.0009475214750223393
ID_-23.53_27.47_2021_46,-0.0009458894124768645
ID_-23.53_27.47_2021_47,-0.0067079611179892504
ID_-23.53_27.47_2021_49,-0.00019109117296721518
ID_-23.53_27.47_2021_50,-0.005817538804920296
ID_-23.53_27.47_2021_51,-0.005454131672089997
ID_-23.53_27.47_2022_1,0.013800150814372232
ID_-23.53_27.47_2022_2,0.018442516502137185
ID_-23.53_27.47_2022_3,0.02496238553971332
ID_-23.53_27.47_2022_4,0.025842610023018676
ID_-23.53_27.47_2022_6,0.029371628220472453
ID_-23.53_27.47_2022_7,0.02023383407272426
ID_-23.53_27.47_2022_8,0.0009315950479250785
ID_-23.53_27.47_2022_10,0.0031918863957042395
ID_-23.53_27.47_2022_11,-0.0017706694158184804
ID_-23.53_27.47_2022_12,0.0030418000455517784
ID_-23.53_27.47_2022_14,-0.0027204756623448612
ID_-23.53_27.47_2022_15,-0.0012491283770186491
ID_-23.53_27.47_2022_16,0.0035896192913502482
ID_-23.53_27.47_2022_18,-8.151120915894018e-05
ID_-23.53_27.47_2022_19,-0.0016524331039030281
ID_-23.53_27.47_2022_20,-0.004137770767852609
ID_-23.53_27.47_2022_21,0.0014408959110620673
ID_-23.53_27.47_2022_23,0.00179071833352567
ID_-23.53_27.47_2022_24,-0.0018896977929014167
ID_-23.53_27.47_2022_25,-0.002347841448432707
ID_-23.53_27.47_2022_27,-0.009042987293641008
ID_-23.53_27.47_2022_28,-0.001468927096839343
ID_-23.53_27.47_2022_29,-0.0010702075989039795
ID_-23.53_27.47_2022_30,-0.009687730656129927
ID_-23.53_27.47_2022_31,-0.008250477615080182
ID_-23.53_27.47_2022_32,-0.005547940046765524
ID_-23.53_27.47_2022_33,-0.008977727501741015
ID_-23.53_27.47_2022_34,-0.007099731956930798
ID_-23.53_27.47_2022_36,-0.005699423516167692
ID_-23.53_27.47_2022_37,-0.016368327336306884
ID_-23.53_27.47_2022_38,-0.003703587015701896
ID_-23.53_27.47_2022_40,-0.0013861680805696114
ID_-23.53_27.47_2022_41,-0.002164833426898952
ID_-23.53_27.47_2022_42,0.0003745506344857496
ID_-23.53_27.47_2022_43,-0.011489882758191874
ID_-23.53_27.47_2022_45,0.004305604966257778
ID_-23.53_27.47_2022_46,-0.0026900944843980474
ID_-23.53_27.47_2022_47,-0.0012865112682428808
ID_-23.53_27.57_2019_2,0.017139176479597645
ID_-23.53_27.57_2019_3,0.01810291131205815
ID_-23.53_27.57_2019_4,0.018712157346227252
ID_-23.53_27.57_2019_6,0.015590349068183042
ID_-23.53_27.57_2019_7,0.02333556942249832
ID_-23.53_27.57_2019_8,0.015029596398745381
ID_-23.53_27.57_2019_10,-0.005060322441631421
ID_-23.53_27.57_2019_11,-0.002566073965426269
ID_-23.53_27.57_2019_12,-0.002884776493461559
ID_-23.53_27.57_2019_13,-0.001473793950379919
ID_-23.53_27.57_2019_14,0.0009618539394639347
ID_-23.53_27.57_2019_15,-0.000850384294776655
ID_-23.53_27.57_2019_16,0.0012089241985967477
ID_-23.53_27.57_2019_17,0.0012548386997863646
ID_-23.53_27.57_2019_19,-0.002453492209877909
ID_-23.53_27.57_2019_20,-0.005658447122224338
ID_-23.53_27.57_2019_21,-0.0020708663300434546
ID_-23.53_27.57_2019_23,-0.002102720957998609
ID_-23.53_27.57_2019_24,-0.004483835330398128
ID_-23.53_27.57_2019_25,0.003520085484177673
ID_-23.53_27.57_2019_26,0.00013576238692528255
ID_-23.53_27.57_2019_27,-0.001963020237623452
ID_-23.53_27.57_2019_28,-0.004240489194376405
ID_-23.53_27.57_2019_29,-0.004533717285571306
ID_-23.53_27.57_2019_30,-0.0038946824143914
ID_-23.53_27.57_2019_32,-0.004617197152503964
ID_-23.53_27.57_2019_33,-0.004496781918531622
ID_-23.53_27.57_2019_34,-0.0053788078220934924
ID_-23.53_27.57_2019_36,-0.006412475923586286
ID_-23.53_27.57_2019_37,-0.00014764874276815322
ID_-23.53_27.57_2019_38,-0.0001648788552927764
ID_-23.53_27.57_2019_39,0.0020340092774348267
ID_-23.53_27.57_2019_41,0.005180615193991215
ID_-23.53_27.57_2019_42,0.0007263715570066953
ID_-23.53_27.57_2019_43,0.002830845762929069
ID_-23.53_27.57_2019_45,0.0030132103519069325
ID_-23.53_27.57_2019_46,0.0032424468901593993
ID_-23.53_27.57_2019_47,-0.007058367217499607
ID_-23.53_27.57_2019_49,-0.009073650745809509
ID_-23.53_27.57_2019_50,-0.009245581544919518
ID_-23.53_27.57_2019_51,-0.0022489818807888266
ID_-23.53_27.57_2019_52,0.001620693248214128
ID_-23.53_27.57_2020_2,0.02217958361882626
ID_-23.53_27.57_2020_3,0.02079858137786887
ID_-23.53_27.57_2020_4,0.02130927365728534
ID_-23.53_27.57_2020_6,0.025910196628954135
ID_-23.53_27.57_2020_7,0.015886375414423306
ID_-23.53_27.57_2020_8,0.0029552545406509446
ID_-23.53_27.57_2020_10,-0.006645562584552881
ID_-23.53_27.57_2020_11,-0.0007027794322121952
ID_-23.53_27.57_2020_12,-0.00042179885767090926
ID_-23.53_27.57_2020_13,-0.0014874874574071417
ID_-23.53_27.57_2020_15,0.0018757540747950433
ID_-23.53_27.57_2020_16,-0.002168622861178178
ID_-23.53_27.57_2020_17,-0.0032067881494689866
ID_-23.53_27.57_2020_19,-0.00806439319938824
ID_-23.53_27.57_2020_20,-0.012164659482021984
ID_-23.53_27.57_2020_21,-0.0030129742303451157
ID_-23.53_27.57_2020_22,-0.0028562715510336923
ID_-23.53_27.57_2020_23,-0.004722493668120221
ID_-23.53_27.57_2020_24,-0.0015655648860974862
ID_-23.53_27.57_2020_25,-0.006029881703200134
ID_-23.53_27.57_2020_26,-0.004722728879929928
ID_-23.53_27.57_2020_28,-0.003816762826909134
ID_-23.53_27.57_2020_29,-0.005620103923809656
ID_-23.53_27.57_2020_30,-0.0021538378819452473
ID_-23.53_27.57_2020_32,-0.004610777521536571
ID_-23.53_27.57_2020_33,-0.0012177427402491523
ID_-23.53_27.57_2020_34,-0.0041154104556632145
ID_-23.53_27.57_2020_35,-0.0025737487992922897
ID_-23.53_27.57_2020_37,-0.0037599852266280652
ID_-23.53_27.57_2020_38,0.0024552911561747663
ID_-23.53_27.57_2020_39,-0.001127050107660945
ID_-23.53_27.57_2020_41,-0.001722029419466249
ID_-23.53_27.57_2020_42,0.00020441924707380627
ID_-23.53_27.57_2020_43,-0.001706278732555911
ID_-23.53_27.57_2020_45,-0.0012725062014849466
ID_-23.53_27.57_2020_46,-0.00015222471636239886
ID_-23.53_27.57_2020_47,-0.009391082830900455
ID_-23.53_27.57_2020_48,-0.009807741408982683
ID_-23.53_27.57_2020_50,-0.009943062026717332
ID_-23.53_27.57_2020_51,-0.0038870598850909645
ID_-23.53_27.57_2020_52,-0.01738770018486349
ID_-23.53_27.57_2021_1,0.021848165332443773
ID_-23.53_27.57_2021_2,0.01942581322169862
ID_-23.53_27.57_2021_3,0.023197843778762745
ID_-23.53_27.57_2021_4,0.023622086313432353
ID_-23.53_27.57_2021_5,0.030404500634402254
ID_-23.53_27.57_2021_6,0.03458102505002155
ID_-23.53_27.57_2021_7,0.024507657299646466
ID_-23.53_27.57_2021_8,0.005631163739546656
ID_-23.53_27.57_2021_9,-0.0008111782342548353
ID_-23.53_27.57_2021_10,-0.003031457644593885
ID_-23.53_27.57_2021_11,-0.006240146939466166
ID_-23.53_27.57_2021_12,-0.005481075464884582
ID_-23.53_27.57_2021_14,0.0014318941712905889
ID_-23.53_27.57_2021_15,-0.005246151779543743
ID_-23.53_27.57_2021_16,-0.0021671959476385616
ID_-23.53_27.57_2021_18,-0.00985481136230547
ID_-23.53_27.57_2021_19,-0.005503195650014162
ID_-23.53_27.57_2021_20,-0.012486920808279494
ID_-23.53_27.57_2021_21,-0.0010787997912588938
ID_-23.53_27.57_2021_23,-0.0032819529391479776
ID_-23.53_27.57_2021_24,-0.0031929122503188585
ID_-23.53_27.57_2021_25,0.003484596407758853
